L 392.0000, -293.0000, 0.0000,  405.0000, -307.0000, 0.0000,  0, 0, 0
L 392.0000, -280.0000, 0.0000,  392.0000, -293.0000, 0.0000,  0, 0, 0
L 419.0000, -280.0000, 0.0000,  392.0000, -280.0000, 0.0000,  0, 0, 0
L 420.0000, -279.0000, 0.0000,  419.0000, -280.0000, 0.0000,  0, 0, 0
L 420.0000, -252.0000, 0.0000,  420.0000, -279.0000, 0.0000,  0, 0, 0
L 419.0000, -251.0000, 0.0000,  420.0000, -252.0000, 0.0000,  0, 0, 0
L 409.0000, -251.0000, 0.0000,  419.0000, -251.0000, 0.0000,  0, 0, 0
L 407.0000, -241.0000, 0.0000,  409.0000, -251.0000, 0.0000,  0, 0, 0
L 399.0000, -239.0000, 0.0000,  407.0000, -241.0000, 0.0000,  0, 0, 0
L 397.0000, -229.0000, 0.0000,  399.0000, -239.0000, 0.0000,  0, 0, 0
L 392.0000, -223.0000, 0.0000,  397.0000, -229.0000, 0.0000,  0, 0, 0
L 657.0000, -167.0000, 0.0000,  657.0000, -160.0000, 0.0000,  0, 0, 0
L 617.0000, -167.0000, 16.0000,  657.0000, -167.0000, 0.0000,  0, 0, 0
L 573.0000, -167.0000, 0.0000,  617.0000, -167.0000, 16.0000,  0, 0, 0
L 573.0000, -140.0000, 0.0000,  573.0000, -153.0000, -13.0000,  0, 0, 0
L 587.0000, -126.0000, 0.0000,  573.0000, -140.0000, 0.0000,  0, 0, 0
L 503.0000, -167.0000, 0.0000,  573.0000, -167.0000, 0.0000,  0, 0, 0
L 462.0000, -153.0000, 0.0000,  489.0000, -153.0000, 0.0000,  0, 0, 255
L 461.0000, -153.0000, 0.0000,  462.0000, -153.0000, 0.0000,  0, 0, 0
L 101.0000, -367.0000, 27.0000,  101.0000, -376.0000, 27.0000,  150, 150, 150
L 100.0000, -376.0000, 26.0000,  100.0000, -367.0000, 26.0000,  150, 150, 150
L 99.0000, -367.0000, 25.0000,  99.0000, -376.0000, 25.0000,  150, 150, 150
L 98.0000, -367.0000, 24.0000,  98.0000, -376.0000, 24.0000,  150, 150, 150
L 97.0000, -376.0000, 23.0000,  97.0000, -367.0000, 23.0000,  150, 150, 150
L 96.0000, -376.0000, 22.0000,  96.0000, -367.0000, 22.0000,  150, 150, 150
L 95.0000, -365.0000, 20.0000,  86.0000, -365.0000, 20.0000,  150, 150, 150
L 86.0000, -364.0000, 19.0000,  95.0000, -364.0000, 19.0000,  150, 150, 150
L 95.0000, -363.0000, 18.0000,  86.0000, -363.0000, 18.0000,  150, 150, 150
L 86.0000, -362.0000, 17.0000,  95.0000, -362.0000, 17.0000,  150, 150, 150
L 95.0000, -361.0000, 16.0000,  86.0000, -361.0000, 16.0000,  150, 150, 150
L 86.0000, -360.0000, 15.0000,  95.0000, -360.0000, 15.0000,  150, 150, 150
L 110.0000, -338.0000, 13.0000,  110.0000, -347.0000, 13.0000,  150, 150, 150
L 125.0000, -347.0000, 14.0000,  111.0000, -347.0000, 14.0000,  0, 255, 0
L 126.0000, -347.0000, 14.0000,  125.0000, -347.0000, 14.0000,  0, 255, 0
L 86.0000, -359.0000, 14.0000,  86.0000, -350.0000, 14.0000,  0, 255, 0
L 86.0000, -365.0000, 21.0000,  86.0000, -359.0000, 14.0000,  0, 255, 0
L 86.0000, -376.0000, 21.0000,  86.0000, -365.0000, 21.0000,  0, 255, 0
L 95.0000, -376.0000, 21.0000,  86.0000, -376.0000, 21.0000,  0, 255, 0
L 102.0000, -376.0000, 28.0000,  95.0000, -376.0000, 21.0000,  0, 255, 0
L 113.0000, -376.0000, 28.0000,  102.0000, -376.0000, 28.0000,  0, 255, 255
L 87.0000, -335.0000, 28.0000,  86.0000, -335.0000, 28.0000,  0, 255, 255
L 86.0000, -338.0000, 28.0000,  87.0000, -338.0000, 28.0000,  0, 255, 255
L 86.0000, -347.0000, 28.0000,  86.0000, -338.0000, 28.0000,  0, 255, 255
L 99.0000, -347.0000, 28.0000,  86.0000, -347.0000, 28.0000,  0, 255, 255
L 96.0000, -367.0000, 22.0000,  103.0000, -367.0000, 28.0000,  0, 255, 0
L 95.0000, -366.0000, 21.0000,  95.0000, -376.0000, 21.0000,  150, 150, 150
L 95.0000, -366.0000, 21.0000,  96.0000, -367.0000, 22.0000,  0, 255, 0
L 95.0000, -359.0000, 15.0000,  95.0000, -366.0000, 21.0000,  0, 255, 0
L 96.0000, -359.0000, 14.0000,  86.0000, -359.0000, 14.0000,  150, 150, 150
L 96.0000, -359.0000, 14.0000,  95.0000, -359.0000, 15.0000,  0, 255, 0
L 137.0000, -375.0000, 14.0000,  104.0000, -375.0000, 14.0000,  0, 255, 0
L 137.0000, -349.0000, 14.0000,  137.0000, -375.0000, 14.0000,  0, 255, 0
L 136.0000, -347.0000, 14.0000,  135.0000, -347.0000, 14.0000,  0, 255, 0
L 137.0000, -347.0000, 14.0000,  136.0000, -347.0000, 14.0000,  0, 255, 0
L 137.0000, -338.0000, 14.0000,  137.0000, -347.0000, 14.0000,  0, 255, 0
L 126.0000, -338.0000, 14.0000,  137.0000, -338.0000, 14.0000,  0, 255, 0
L 137.0000, -327.0000, 14.0000,  126.0000, -327.0000, 14.0000,  0, 255, 0
L 137.0000, -280.0000, 14.0000,  137.0000, -327.0000, 14.0000,  0, 255, 0
L 116.0000, -256.0000, 14.0000,  117.0000, -256.0000, 14.0000,  0, 255, 0
L 116.0000, -277.0000, 14.0000,  116.0000, -256.0000, 14.0000,  0, 255, 0
L 137.0000, -277.0000, 14.0000,  116.0000, -277.0000, 14.0000,  0, 255, 0
L 137.0000, -256.0000, 14.0000,  137.0000, -277.0000, 14.0000,  0, 255, 0
L 128.0000, -256.0000, 14.0000,  137.0000, -256.0000, 14.0000,  0, 255, 0
L 163.0000, -263.0000, 14.0000,  140.0000, -263.0000, 14.0000,  0, 255, 0
L 163.0000, -249.0000, 14.0000,  163.0000, -263.0000, 14.0000,  0, 255, 0
L 175.0000, -251.0000, 14.0000,  174.0000, -251.0000, 14.0000,  0, 255, 0
L 166.0000, -254.0000, 14.0000,  175.0000, -254.0000, 14.0000,  0, 255, 0
L 166.0000, -271.0000, 14.0000,  166.0000, -254.0000, 14.0000,  0, 255, 0
L 163.0000, -266.0000, 14.0000,  163.0000, -271.0000, 14.0000,  0, 255, 0
L 140.0000, -266.0000, 14.0000,  163.0000, -266.0000, 14.0000,  0, 255, 0
L 140.0000, -283.0000, 14.0000,  140.0000, -266.0000, 14.0000,  0, 255, 0
L 163.0000, -283.0000, 14.0000,  140.0000, -283.0000, 14.0000,  0, 255, 0
L 163.0000, -282.0000, 14.0000,  163.0000, -283.0000, 14.0000,  0, 255, 0
L 166.0000, -283.0000, 14.0000,  166.0000, -282.0000, 14.0000,  0, 255, 0
L 195.0000, -283.0000, 14.0000,  166.0000, -283.0000, 14.0000,  0, 255, 0
L 187.0000, -251.0000, 14.0000,  186.0000, -251.0000, 14.0000,  0, 255, 0
L 162.0000, -305.0000, 14.0000,  162.0000, -286.0000, 14.0000,  0, 255, 0
L 159.0000, -286.0000, 14.0000,  159.0000, -305.0000, 14.0000,  0, 255, 0
L 142.0000, -286.0000, 14.0000,  159.0000, -286.0000, 14.0000,  0, 255, 0
L 142.0000, -317.0000, 14.0000,  142.0000, -286.0000, 14.0000,  0, 255, 0
L 159.0000, -317.0000, 14.0000,  142.0000, -317.0000, 14.0000,  0, 255, 0
L 159.0000, -316.0000, 14.0000,  159.0000, -317.0000, 14.0000,  0, 255, 0
L 162.0000, -317.0000, 14.0000,  162.0000, -316.0000, 14.0000,  0, 255, 0
L 171.0000, -317.0000, 14.0000,  162.0000, -317.0000, 14.0000,  0, 255, 0
L 174.0000, -298.0000, 14.0000,  183.0000, -298.0000, 14.0000,  0, 255, 0
L 174.0000, -317.0000, 14.0000,  174.0000, -298.0000, 14.0000,  0, 255, 0
L 154.0000, -253.0000, 14.0000,  154.0000, -240.0000, 14.0000,  0, 255, 0
L 149.0000, -240.0000, 14.0000,  149.0000, -253.0000, 14.0000,  0, 255, 0
L 140.0000, -240.0000, 14.0000,  149.0000, -240.0000, 14.0000,  0, 255, 0
L 84.0000, -256.0000, 14.0000,  104.0000, -256.0000, 14.0000,  0, 255, 0
L 101.0000, -253.0000, 14.0000,  84.0000, -253.0000, 14.0000,  0, 255, 0
L 101.0000, -240.0000, 14.0000,  101.0000, -253.0000, 14.0000,  0, 255, 0
L 104.0000, -241.0000, 14.0000,  104.0000, -240.0000, 14.0000,  0, 255, 0
L 137.0000, -241.0000, 14.0000,  104.0000, -241.0000, 14.0000,  0, 255, 0
L 137.0000, -228.0000, 14.0000,  137.0000, -241.0000, 14.0000,  0, 255, 0
L 104.0000, -228.0000, 14.0000,  137.0000, -228.0000, 14.0000,  0, 255, 0
L 104.0000, -229.0000, 14.0000,  104.0000, -228.0000, 14.0000,  0, 255, 0
L 101.0000, -228.0000, 14.0000,  101.0000, -229.0000, 14.0000,  0, 255, 0
L 58.0000, -228.0000, 14.0000,  101.0000, -228.0000, 14.0000,  0, 255, 0
L 58.0000, -253.0000, 14.0000,  58.0000, -228.0000, 14.0000,  0, 255, 0
L 73.0000, -253.0000, 14.0000,  58.0000, -253.0000, 14.0000,  0, 255, 0
L 72.0000, -256.0000, 14.0000,  73.0000, -256.0000, 14.0000,  0, 255, 0
L 72.0000, -267.0000, 14.0000,  72.0000, -256.0000, 14.0000,  0, 255, 0
L 90.0000, -295.0000, 14.0000,  90.0000, -280.0000, 14.0000,  0, 255, 0
L 87.0000, -270.0000, 14.0000,  87.0000, -295.0000, 14.0000,  0, 255, 0
L 58.0000, -256.0000, 14.0000,  69.0000, -256.0000, 14.0000,  0, 255, 0
L 58.0000, -305.0000, 14.0000,  58.0000, -256.0000, 14.0000,  0, 255, 0
L 86.0000, -335.0000, 14.0000,  86.0000, -320.0000, 14.0000,  0, 255, 0
L 113.0000, -335.0000, 14.0000,  86.0000, -335.0000, 14.0000,  0, 255, 0
L 113.0000, -320.0000, 14.0000,  113.0000, -335.0000, 14.0000,  0, 255, 0
L 125.0000, -292.0000, 14.0000,  125.0000, -303.0000, 14.0000,  0, 255, 0
L 102.0000, -292.0000, 14.0000,  125.0000, -292.0000, 14.0000,  0, 255, 0
L 102.0000, -315.0000, 14.0000,  102.0000, -292.0000, 14.0000,  0, 255, 0
L 125.0000, -315.0000, 14.0000,  102.0000, -315.0000, 14.0000,  0, 255, 0
L 125.0000, -314.0000, 14.0000,  125.0000, -315.0000, 14.0000,  0, 255, 0
L 111.0000, -338.0000, 14.0000,  116.0000, -338.0000, 14.0000,  0, 255, 0
L 111.0000, -308.0000, 0.0000,  111.0000, -335.0000, 0.0000,  0, 0, 0
L 125.0000, -319.0000, 0.0000,  114.0000, -319.0000, 0.0000,  0, 0, 0
L 114.0000, -322.0000, 0.0000,  125.0000, -322.0000, 0.0000,  0, 0, 0
L 114.0000, -333.0000, 0.0000,  114.0000, -322.0000, 0.0000,  0, 0, 0
L 125.0000, -333.0000, 0.0000,  114.0000, -333.0000, 0.0000,  0, 0, 0
L 114.0000, -336.0000, 0.0000,  125.0000, -336.0000, 0.0000,  0, 0, 0
L 114.0000, -347.0000, 0.0000,  114.0000, -336.0000, 0.0000,  0, 0, 0
L 115.0000, -347.0000, 0.0000,  114.0000, -347.0000, 0.0000,  0, 0, 0
L 104.0000, -350.0000, 0.0000,  115.0000, -350.0000, 0.0000,  0, 0, 0
L 104.0000, -375.0000, 0.0000,  104.0000, -350.0000, 0.0000,  0, 0, 0
L 137.0000, -375.0000, 0.0000,  104.0000, -375.0000, 0.0000,  0, 0, 0
L 137.0000, -350.0000, 0.0000,  137.0000, -375.0000, 0.0000,  0, 0, 0
L 126.0000, -350.0000, 0.0000,  137.0000, -350.0000, 0.0000,  0, 0, 0
L 135.0000, -347.0000, 0.0000,  126.0000, -347.0000, 0.0000,  0, 0, 0
L 136.0000, -275.0000, 0.0000,  135.0000, -276.0000, 0.0000,  0, 0, 0
L 137.0000, -275.0000, 0.0000,  136.0000, -275.0000, 0.0000,  0, 0, 0
L 336.0000, -406.0000, 0.0000,  336.0000, -414.0000, 0.0000,  70, 130, 180
L 336.0000, -405.0000, 0.0000,  336.0000, -406.0000, 0.0000,  70, 130, 180
L 322.0000, -391.0000, 0.0000,  336.0000, -405.0000, 0.0000,  70, 130, 180
L 321.0000, -391.0000, 0.0000,  322.0000, -391.0000, 0.0000,  70, 130, 180
L 308.0000, -391.0000, 0.0000,  321.0000, -391.0000, 0.0000,  70, 130, 180
L 307.0000, -391.0000, 0.0000,  308.0000, -391.0000, 0.0000,  70, 130, 180
L 293.0000, -405.0000, 0.0000,  307.0000, -391.0000, 0.0000,  70, 130, 180
L 293.0000, -406.0000, 0.0000,  293.0000, -405.0000, 0.0000,  70, 130, 180
L 293.0000, -419.0000, 0.0000,  293.0000, -406.0000, 0.0000,  70, 130, 180
L 293.0000, -420.0000, 0.0000,  293.0000, -419.0000, 0.0000,  70, 130, 180
L 321.0000, -434.0000, 0.0000,  307.0000, -434.0000, 0.0000,  70, 130, 180
L 322.0000, -434.0000, 0.0000,  321.0000, -434.0000, 0.0000,  70, 130, 180
L 335.0000, -420.0000, 0.0000,  322.0000, -434.0000, 0.0000,  70, 130, 180
L 336.0000, -419.0000, 0.0000,  335.0000, -420.0000, 0.0000,  70, 130, 180
L 336.0000, -414.0000, 0.0000,  336.0000, -419.0000, 0.0000,  70, 130, 180
L 406.0000, -420.0000, 0.0000,  433.0000, -420.0000, 0.0000,  0, 0, 0
L 433.0000, -391.0000, 0.0000,  406.0000, -391.0000, 0.0000,  0, 0, 0
L 447.0000, -466.0000, 0.0000,  447.0000, -463.0000, 0.0000,  0, 0, 0
L 69.0000, -587.0000, 0.0000,  70.0000, -588.0000, 0.0000,  0, 0, 0
L 28.0000, -587.0000, 0.0000,  69.0000, -587.0000, 0.0000,  0, 0, 0
L 28.0000, -546.0000, 0.0000,  28.0000, -587.0000, 0.0000,  0, 0, 0
L 97.0000, -546.0000, 0.0000,  28.0000, -546.0000, 0.0000,  0, 0, 0
L 70.0000, -503.0000, 0.0000,  98.0000, -503.0000, 0.0000,  0, 0, 0
L 95.0000, -521.0000, 14.0000,  95.0000, -543.0000, 14.0000,  0, 255, 0
L 95.0000, -515.0000, 7.0000,  95.0000, -516.0000, 8.0000,  0, 0, 0
L 95.0000, -506.0000, 7.0000,  95.0000, -515.0000, 7.0000,  0, 0, 0
L 79.0000, -506.0000, 0.0000,  67.0000, -506.0000, 0.0000,  0, 0, 0
L 91.0000, -539.0000, 0.0000,  91.0000, -528.0000, 0.0000,  205, 133, 63
L 72.0000, -539.0000, 0.0000,  91.0000, -539.0000, 0.0000,  205, 133, 63
L 30.0000, -543.0000, 0.0000,  67.0000, -543.0000, 0.0000,  0, 0, 0
L 30.0000, -492.0000, 0.0000,  30.0000, -543.0000, 0.0000,  0, 0, 0
L 28.0000, -489.0000, 0.0000,  41.0000, -489.0000, 0.0000,  0, 0, 0
L 28.0000, -476.0000, 0.0000,  28.0000, -489.0000, 0.0000,  0, 0, 0
L 125.0000, -476.0000, 0.0000,  28.0000, -476.0000, 0.0000,  0, 0, 0
L 126.0000, -475.0000, 0.0000,  125.0000, -476.0000, 0.0000,  0, 0, 0
L 139.0000, -462.0000, 0.0000,  126.0000, -475.0000, 0.0000,  0, 0, 0
L 140.0000, -461.0000, 0.0000,  139.0000, -462.0000, 0.0000,  0, 0, 0
L 98.0000, -422.0000, 0.0000,  98.0000, -391.0000, 0.0000,  0, 0, 0
L 95.0000, -394.0000, 0.0000,  95.0000, -419.0000, 0.0000,  0, 0, 0
L 72.0000, -394.0000, 0.0000,  95.0000, -394.0000, 0.0000,  0, 0, 0
L 72.0000, -417.0000, 0.0000,  72.0000, -394.0000, 0.0000,  0, 0, 0
L 86.0000, -417.0000, 0.0000,  72.0000, -417.0000, 0.0000,  0, 0, 0
L 72.0000, -420.0000, 0.0000,  83.0000, -420.0000, 0.0000,  0, 0, 0
L 67.0000, -394.0000, 0.0000,  67.0000, -420.0000, 0.0000,  0, 0, 0
L 44.0000, -394.0000, 0.0000,  67.0000, -394.0000, 0.0000,  0, 0, 0
L 44.0000, -431.0000, 0.0000,  44.0000, -394.0000, 0.0000,  0, 0, 0
L 55.0000, -431.0000, 0.0000,  44.0000, -431.0000, 0.0000,  0, 0, 0
L 72.0000, -431.0000, 0.0000,  69.0000, -431.0000, 0.0000,  0, 0, 0
L 97.0000, -391.0000, 0.0000,  41.0000, -391.0000, 0.0000,  0, 0, 0
L 55.0000, -378.0000, 0.0000,  55.0000, -375.0000, 0.0000,  0, 0, 0
L 111.0000, -378.0000, 0.0000,  55.0000, -378.0000, 0.0000,  0, 0, 0
L 153.0000, -406.0000, 0.0000,  140.0000, -406.0000, 0.0000,  0, 0, 0
L 167.0000, -419.0000, 0.0000,  153.0000, -406.0000, 0.0000,  0, 0, 0
L 167.0000, -468.0000, 0.0000,  167.0000, -419.0000, 0.0000,  0, 0, 0
L 167.0000, -469.0000, 0.0000,  167.0000, -468.0000, 0.0000,  0, 0, 0
L 181.0000, -482.0000, 0.0000,  167.0000, -469.0000, 0.0000,  0, 0, 0
L 209.0000, -475.0000, 0.0000,  210.0000, -476.0000, 0.0000,  0, 0, 0
L 196.0000, -461.0000, 0.0000,  209.0000, -475.0000, 0.0000,  0, 0, 0
L 196.0000, -420.0000, 0.0000,  196.0000, -461.0000, 0.0000,  0, 0, 0
L 209.0000, -419.0000, 0.0000,  209.0000, -407.0000, 0.0000,  0, 0, 0
L 211.0000, -407.0000, 0.0000,  211.0000, -422.0000, 0.0000,  0, 0, 0
L 249.0000, -407.0000, 0.0000,  211.0000, -407.0000, 0.0000,  0, 0, 0
L 275.0000, -445.0000, 0.0000,  275.0000, -422.0000, 0.0000,  0, 0, 0
L 252.0000, -445.0000, 0.0000,  275.0000, -445.0000, 0.0000,  0, 0, 0
L 211.0000, -446.0000, 0.0000,  249.0000, -446.0000, 0.0000,  0, 0, 0
L 211.0000, -431.0000, 0.0000,  211.0000, -446.0000, 0.0000,  0, 0, 0
L 252.0000, -419.0000, 0.0000,  280.0000, -419.0000, 0.0000,  0, 0, 0
L 252.0000, -405.0000, 0.0000,  252.0000, -419.0000, 0.0000,  0, 0, 0
L 265.0000, -392.0000, 0.0000,  252.0000, -405.0000, 0.0000,  0, 0, 0
L 266.0000, -391.0000, 0.0000,  265.0000, -392.0000, 0.0000,  0, 0, 0
L 266.0000, -350.0000, 0.0000,  266.0000, -391.0000, 0.0000,  0, 0, 0
L 307.0000, -350.0000, 0.0000,  266.0000, -350.0000, 0.0000,  0, 0, 0
L 308.0000, -349.0000, 0.0000,  307.0000, -350.0000, 0.0000,  0, 0, 0
L 322.0000, -336.0000, 0.0000,  308.0000, -349.0000, 0.0000,  0, 0, 0
L 335.0000, -336.0000, 0.0000,  322.0000, -336.0000, 0.0000,  0, 0, 0
L 294.0000, -307.0000, 0.0000,  335.0000, -307.0000, 0.0000,  0, 0, 0
L 292.0000, -308.0000, 0.0000,  294.0000, -307.0000, 0.0000,  0, 0, 0
L 279.0000, -321.0000, 0.0000,  292.0000, -308.0000, 0.0000,  0, 0, 0
L 238.0000, -321.0000, 0.0000,  279.0000, -321.0000, 0.0000,  0, 0, 0
L 237.0000, -322.0000, 0.0000,  238.0000, -321.0000, 0.0000,  0, 0, 0
L 237.0000, -377.0000, 0.0000,  237.0000, -322.0000, 0.0000,  0, 0, 0
L 210.0000, -377.0000, 0.0000,  237.0000, -377.0000, 0.0000,  0, 0, 0
L 196.0000, -363.0000, 0.0000,  210.0000, -377.0000, 0.0000,  0, 0, 0
L 195.0000, -363.0000, 0.0000,  196.0000, -363.0000, 0.0000,  0, 0, 0
L 168.0000, -363.0000, 0.0000,  195.0000, -363.0000, 0.0000,  0, 0, 0
L 167.0000, -363.0000, 0.0000,  168.0000, -363.0000, 0.0000,  0, 0, 0
L 153.0000, -377.0000, 0.0000,  167.0000, -363.0000, 0.0000,  0, 0, 0
